idade,genero,renda,compras_ano_passado,satisfacao
28,Masculino,2689.8809612918435,8,Media
64,Masculino,1977.9728679985333,5,Baixa
18,Feminino,2110.681211793193,4,Alta
18,Feminino,2762.998024178785,5,Media
64,Feminino,3693.291264768056,1,Media
41,Masculino,874.1834921595387,0,Alta
50,Masculino,1882.212210975425,9,Media
31,Feminino,3245.818643894324,7,Media
61,Masculino,3497.1836869829885,2,Media
75,Masculino,766.7331347838665,8,Media
55,Masculino,2009.5573438872207,3,Baixa
61,Masculino,975.9348178761663,6,Media
56,Feminino,2211.820470218128,8,Baixa
57,Masculino,1663.9629488971245,3,Media
64,Masculino,3313.684118007785,7,Alta
23,Feminino,577.107330566713,5,Baixa
41,Feminino,649.3816060663839,8,Media
70,Feminino,2606.7106379918446,3,Baixa
73,Masculino,919.1344228350954,2,Alta
22,Feminino,1484.835100654042,0,Alta
50,Feminino,2963.45848075508,0,Baixa
65,Masculino,2354.0467672778086,0,Media
42,Masculino,2876.2052875878644,5,Baixa
39,Masculino,2953.988685805454,8,Baixa
33,Feminino,3249.8165165096025,9,Media
47,Feminino,3268.7931449561997,1,Alta
75,Feminino,2127.4614080669025,6,Media
79,Feminino,2522.3145203340046,9,Baixa
77,Feminino,3907.0781902256913,7,Baixa
54,Masculino,1977.3888423952726,9,Media
72,Masculino,2194.0675007332934,6,Media
72,Feminino,661.5364700858975,0,Media
62,Feminino,3193.3039325542713,5,Baixa
50,Feminino,4519.46010734011,4,Media
23,Feminino,3726.0600954174324,6,Alta
22,Masculino,356.04354568191684,4,Media
79,Masculino,1516.568405882214,2,Baixa
42,Masculino,2563.395153042761,0,Media
30,Feminino,1690.7235534661995,8,Media
39,Masculino,3038.4621793804226,0,Alta
18,Feminino,874.2478591039976,6,Baixa
49,Feminino,1923.4162169712724,0,Alta
53,Feminino,2014.653476832864,4,Baixa
42,Masculino,3032.186860860966,3,Media
72,Masculino,4215.314916174324,9,Media
54,Masculino,3528.404036553975,7,Media
46,Masculino,3276.0749956494574,7,Media
22,Masculino,2673.8790595455675,1,Baixa
53,Masculino,1737.3904751113323,9,Media
53,Masculino,2458.1301043470835,2,Media
18,Masculino,3613.2408620935394,4,Baixa
66,Feminino,1894.2608001827155,3,Baixa
66,Feminino,2204.8537387182773,5,Media
21,Masculino,3410.2231635397748,1,Alta
50,Masculino,2467.1768705700106,6,Media
31,Feminino,2573.2142653307837,0,Media
58,Feminino,1576.5340537353104,7,Alta
55,Feminino,1125.5200593600064,8,Media
70,Masculino,1463.8596258760604,1,Media
35,Masculino,3786.7563432938214,0,Media
29,Feminino,3007.827433269472,8,Media
59,Masculino,2364.1983013645627,9,Alta
73,Feminino,3634.9875884430667,7,Media
31,Masculino,2671.520690595548,0,Media
58,Masculino,1926.2025581924786,3,Alta
37,Masculino,2804.439518922904,9,Media
49,Masculino,528.0301328827522,2,Alta
78,Feminino,2270.922235285298,3,Media
40,Feminino,3005.8656867979935,7,Media
37,Masculino,2835.3704712663903,0,Media
63,Feminino,-238.6254683050247,3,Media
30,Feminino,3391.7313767005917,0,Media
31,Masculino,1834.1235906195334,0,Alta
59,Feminino,3000.274076715776,4,Media
27,Masculino,3353.4574781733754,2,Media
68,Masculino,3787.5449742716282,2,Media
69,Feminino,1201.8237719175406,8,Alta
60,Masculino,2256.894466485927,0,Media
19,Masculino,2332.7653283441095,8,Media
23,Feminino,1768.2809243338654,1,Baixa
75,Feminino,1525.9290387385836,0,Alta
72,Masculino,2980.026839252098,3,Media
67,Masculino,1387.533936445018,5,Baixa
40,Masculino,2687.8558548781207,3,Media
47,Feminino,1851.521676930658,6,Media
47,Masculino,1776.1158558702587,5,Alta
59,Masculino,2757.9039175142852,2,Alta
33,Masculino,2299.938875100432,4,Baixa
44,Masculino,1602.19654615102,8,Media
44,Masculino,3296.883193148918,6,Alta
22,Feminino,2999.3593554679937,2,Baixa
55,Feminino,3090.031739688867,5,Media
29,Feminino,3353.4157497216684,4,Baixa
48,Feminino,2005.7939149708868,6,Media
41,Masculino,2312.298911776558,4,Media
50,Masculino,3122.891908424407,7,Baixa
41,Masculino,1146.5870361912048,3,Baixa
47,Feminino,3592.192832787039,1,Media
67,Feminino,1739.7788063917835,0,Media
21,Masculino,4077.2932881580036,7,Media
20,Masculino,3648.7841030629543,9,Media
29,Feminino,2751.555537835197,5,Alta
55,Feminino,852.9229407550529,0,Baixa
32,Feminino,611.4290466371574,6,Media
78,Masculino,2592.1418553150447,0,Media
79,Masculino,3046.4399174269347,8,Baixa
24,Masculino,1192.78479195093,6,Alta
41,Feminino,1493.8225452415647,1,Media
72,Masculino,3253.0873222126634,0,Media
42,Masculino,1313.5741367563817,3,Baixa
25,Feminino,2681.2547210225302,7,Media
45,Feminino,2701.374908161416,7,Media
56,Feminino,900.6205927986332,4,Baixa
51,Feminino,2122.2516724227125,3,Baixa
36,Masculino,1758.9492653739053,7,Media
58,Feminino,4031.2924915189496,2,Media
78,Feminino,1767.8670418433849,2,Media
38,Masculino,3557.2849437801324,0,Alta
60,Masculino,1652.322336469765,4,Media
24,Feminino,1861.1309227724896,5,Media
78,Masculino,3207.2057741650756,8,Media
43,Masculino,2131.4940917477147,4,Media
34,Masculino,1333.431695124924,7,Baixa
39,Feminino,1383.6886227362413,9,Media
78,Masculino,3755.23561569687,8,Media
60,Feminino,3716.57580140805,1,Media
55,Masculino,2780.8133706484123,0,Alta
45,Feminino,1792.2081789480035,2,Baixa
39,Masculino,2870.502107247968,8,Media
50,Feminino,3914.2817846570933,1,Media
69,Feminino,2768.8129045872765,6,Baixa
58,Masculino,474.1335269511894,3,Media
60,Feminino,1990.4401292853402,7,Media
67,Masculino,4043.334233899963,9,Baixa
41,Feminino,3310.2677862832475,7,Baixa
48,Feminino,1635.3757453143485,2,Media
56,Masculino,2753.0832692920408,6,Media
24,Masculino,1913.663512569312,5,Media
51,Masculino,4112.426057716531,6,Media
45,Masculino,3606.6144240982594,1,Baixa
32,Feminino,2616.72754321907,9,Alta
24,Feminino,3216.83682730978,9,Media
38,Masculino,3457.387091323538,5,Media
30,Masculino,1186.306268341225,7,Media
28,Feminino,3857.417053578167,2,Media
34,Masculino,3336.17679153775,0,Media
72,Masculino,894.5562352898046,8,Baixa
72,Feminino,1773.563070588125,3,Alta
33,Feminino,3143.006012214851,3,Baixa
25,Feminino,2817.25869752177,6,Alta
32,Feminino,671.259841497975,6,Media
68,Masculino,3480.741688538197,2,Media
76,Feminino,2664.342269703928,1,Media
23,Masculino,2770.7060922819833,0,Media
51,Feminino,1894.7347420663427,0,Media
27,Feminino,2654.708407503578,9,Media
53,Feminino,2884.0515265847775,6,Baixa
44,Feminino,3187.4923683017482,5,Media
65,Masculino,1325.7085134251126,5,Media
54,Feminino,1638.8372385959283,5,Media
63,Masculino,1061.814175964012,4,Media
18,Masculino,1287.3362749567073,0,Alta
67,Masculino,1613.0088979901452,0,Alta
53,Feminino,2279.6528607233968,4,Baixa
78,Masculino,2510.9604682510308,8,Alta
67,Feminino,3933.298096881012,8,Media
65,Masculino,2578.245804808348,2,Media
42,Masculino,1165.2304981088398,1,Baixa
73,Masculino,2316.32726282159,7,Alta
28,Masculino,1450.1746365250644,8,Media
54,Feminino,2172.9600655511485,8,Media
18,Masculino,2960.6454490140404,5,Media
72,Masculino,1448.6869797583338,2,Media
55,Feminino,811.6734712558737,2,Baixa
39,Masculino,1895.9859646777038,6,Alta
63,Feminino,1389.8315461919763,2,Baixa
27,Feminino,2806.0393277658673,5,Alta
75,Feminino,3625.1673753776995,2,Media
50,Masculino,1493.8712693305554,6,Baixa
48,Masculino,2632.0546814171666,7,Media
71,Masculino,1319.4158780530017,7,Media
33,Feminino,1955.849437196519,7,Media
36,Masculino,2621.6194303765305,9,Media
24,Feminino,2522.984492871248,1,Baixa
27,Feminino,1857.259525073312,3,Media
68,Feminino,1412.6610085737834,3,Alta
61,Feminino,3606.1772205679044,5,Baixa
67,Masculino,3364.6142230323594,7,Media
48,Feminino,4512.364827685476,6,Baixa
40,Masculino,3024.389846586202,8,Media
46,Masculino,2300.6845949901485,1,Media
66,Masculino,2144.10723064302,4,Media
21,Feminino,1342.8442030661622,7,Media
72,Feminino,2499.3959776063193,8,Media
41,Feminino,1568.89176163932,9,Baixa
59,Masculino,-231.73414864335018,5,Baixa
33,Masculino,2894.7842306422776,5,Media
40,Masculino,3002.3557266538473,2,Baixa
55,Masculino,2564.0982913930357,1,Media
76,Feminino,3672.962818137601,3,Media
51,Masculino,3699.2507476831543,2,Baixa
27,Feminino,2065.994843383174,1,Baixa
67,Masculino,1901.321395581428,4,Media
30,Masculino,1912.8908868858439,5,Baixa
58,Feminino,3673.385467897803,5,Alta
64,Masculino,1496.4858475534406,6,Media
72,Feminino,2783.794903727372,7,Media
19,Masculino,1913.363119575073,9,Baixa
39,Masculino,2419.217286313054,8,Media
57,Feminino,4366.108574500893,4,Alta
35,Feminino,1952.5953173817775,3,Media
37,Masculino,1667.0242875595586,6,Baixa
41,Masculino,1767.6351793081749,5,Media
28,Feminino,4184.545926563017,3,Media
44,Masculino,3807.746984339259,5,Baixa
53,Masculino,2528.6101561766677,4,Media
28,Masculino,1907.190741537779,2,Media
79,Feminino,2248.065662948705,6,Baixa
51,Feminino,3198.495526564222,5,Media
70,Feminino,3325.958128227508,0,Baixa
38,Feminino,1965.359242813358,8,Baixa
72,Feminino,2813.5901566896828,3,Alta
48,Feminino,2298.4248242400245,9,Alta
38,Feminino,2072.37637062805,8,Alta
77,Masculino,3851.757224281041,6,Media
51,Feminino,2617.5203600216287,3,Media
52,Masculino,1577.0511421041733,0,Media
31,Masculino,2502.304719581809,0,Alta
45,Feminino,4007.8625194078204,2,Media
43,Masculino,4325.01685388445,3,Alta
23,Masculino,3420.4709358364253,8,Media
35,Feminino,1704.9807761292252,6,Alta
73,Masculino,2186.35694813553,0,Alta
35,Masculino,2385.2213079660473,1,Alta
47,Feminino,819.8269361506289,2,Media
51,Masculino,1239.9196986153117,2,Media
30,Masculino,2162.3384751231424,4,Alta
25,Masculino,794.5724617435505,7,Media
64,Masculino,1095.785845701398,3,Alta
44,Masculino,1978.9798233677943,2,Baixa
48,Masculino,4064.2799224518003,3,Media
44,Masculino,2388.466004366696,9,Media
26,Masculino,1855.6924679295225,6,Baixa
36,Masculino,3646.861268907538,3,Media
45,Masculino,1726.0600274504545,4,Alta
42,Feminino,4062.7953419067803,5,Media
26,Feminino,2458.8509448942136,7,Media
66,Feminino,1018.1741773241745,2,Alta
63,Feminino,683.8242379130497,2,Media
77,Feminino,3847.8854253473264,1,Media
48,Feminino,2182.2628723710304,9,Media
39,Masculino,2748.8622622554635,5,Media
31,Feminino,2266.29339344439,6,Baixa
22,Feminino,4023.3921372105824,1,Media
79,Masculino,1138.5388180301475,7,Media
42,Masculino,2112.8797948235265,9,Baixa
54,Feminino,2076.598446905131,3,Media
18,Feminino,2424.63252847704,0,Media
43,Masculino,3272.094041438115,6,Media
77,Feminino,2399.6973631154096,7,Media
61,Feminino,2662.9842870958514,6,Baixa
72,Feminino,726.1489996883183,2,Alta
75,Feminino,2768.5420098196037,0,Media
45,Feminino,2739.280100514426,6,Media
64,Feminino,3154.6012074209675,1,Alta
50,Feminino,1658.3771508892432,2,Media
26,Feminino,2559.9484386451263,8,Baixa
36,Masculino,2521.5605793277864,5,Media
36,Masculino,2416.8691984401603,8,Alta
49,Masculino,2839.1602627346797,9,Media
65,Masculino,3101.769210838864,7,Media
56,Feminino,2126.293650234212,7,Alta
40,Feminino,2550.983352773495,4,Media
79,Masculino,2899.4864458540587,9,Media
63,Masculino,1839.6256235681562,4,Media
57,Masculino,1481.5450548005033,2,Media
71,Feminino,651.0549788074673,6,Media
61,Masculino,477.6141957204443,8,Media
19,Feminino,2563.332103090472,5,Media
54,Feminino,3754.04361527732,9,Media
19,Masculino,2583.9980112521826,8,Media
48,Masculino,2395.9930497155315,5,Media
23,Masculino,2100.310769138982,4,Media
42,Masculino,2043.9324381164952,5,Media
32,Feminino,1496.4821938140449,2,Media
70,Feminino,2339.430091093857,2,Media
31,Masculino,3591.4762575134027,0,Baixa
36,Feminino,3844.958841761861,8,Media
74,Feminino,1639.59287409456,6,Media
65,Feminino,953.2802049725699,6,Baixa
77,Masculino,2239.4414579655254,5,Media
40,Masculino,1282.532899201851,0,Media
19,Feminino,2701.0390505371456,1,Media
55,Feminino,1796.0324772671024,1,Media
66,Feminino,1556.5415258060975,7,Alta
50,Masculino,1674.9962236726265,4,Baixa
55,Feminino,970.8660363267131,9,Baixa
43,Feminino,2709.426544462164,8,Baixa
60,Feminino,3682.6330035878073,1,Baixa
35,Feminino,2376.245332846662,7,Baixa
77,Masculino,3717.3274529246914,9,Media
23,Feminino,2086.1957103702152,6,Media
49,Masculino,2211.716899191285,8,Media
28,Feminino,3602.423036617566,8,Baixa
64,Feminino,4109.254162298425,3,Alta
18,Masculino,2241.057424944148,4,Media
42,Masculino,4401.88433265873,2,Media
30,Feminino,1893.5438030223465,6,Media
57,Masculino,2351.7879073475483,4,Alta
44,Feminino,2213.2564414368903,9,Alta
50,Feminino,3869.164474180011,9,Media
79,Feminino,484.3469561967213,8,Baixa
71,Feminino,2610.544764013497,3,Baixa
66,Masculino,1580.4727452429092,5,Media
66,Masculino,4027.6699736373102,1,Alta
30,Feminino,2622.934388434695,9,Media
29,Masculino,2297.2214933574396,3,Baixa
58,Masculino,2329.9529419035284,4,Media
70,Masculino,3729.2351971743487,2,Media
24,Feminino,2713.4769648499973,5,Media
34,Feminino,3320.4361120581098,2,Baixa
55,Masculino,3952.9288568866427,9,Alta
21,Masculino,1225.4832777222623,3,Media
41,Feminino,3996.777765336623,8,Media
67,Feminino,482.18206035132107,0,Media
65,Feminino,2290.061296752979,0,Media
23,Masculino,3871.5899240557283,2,Alta
53,Masculino,2699.442505239059,7,Media
43,Masculino,3397.691903764282,2,Media
79,Feminino,2064.18021571822,7,Baixa
65,Feminino,2279.6346953916463,3,Media
37,Masculino,3589.3930680930007,3,Media
40,Feminino,1043.3959261994657,5,Media
54,Masculino,1730.3959212396912,1,Media
65,Feminino,1196.2637022002198,9,Baixa
55,Masculino,2703.55870417125,5,Media
21,Feminino,2351.12423190098,6,Media
35,Masculino,2835.426465225723,3,Baixa
54,Feminino,4305.492744011273,3,Baixa
46,Masculino,2515.8148370616873,7,Media
21,Feminino,2776.4103755373326,9,Baixa
44,Feminino,4158.328665646398,1,Media
23,Masculino,3630.455362568,3,Baixa
25,Masculino,2675.1843842448975,2,Alta
55,Masculino,3854.929238193336,4,Alta
54,Masculino,2835.693519032173,3,Baixa
61,Masculino,1770.7236078834158,3,Media
39,Feminino,2736.378494496571,7,Media
74,Masculino,2807.1707964238553,4,Alta
56,Masculino,1386.5248528790594,5,Media
30,Masculino,2886.6478793296233,9,Media
26,Masculino,1562.3247669570874,0,Media
42,Masculino,2279.579159402054,9,Baixa
59,Masculino,1937.6915124945926,1,Media
45,Masculino,1928.633508209216,0,Media
78,Masculino,3472.0038373160814,7,Baixa
22,Masculino,3423.2921695506734,0,Media
23,Masculino,3069.732600344594,9,Alta
38,Feminino,1770.0070165389432,1,Baixa
28,Masculino,3742.1405732212706,9,Media
66,Masculino,-518.4068018617531,2,Alta
49,Feminino,2539.0434336696694,7,Media
21,Feminino,3866.6877497985793,5,Media
76,Feminino,3548.248043092871,5,Media
74,Masculino,2692.6463155939086,5,Media
26,Feminino,2198.7860469386487,9,Media
34,Masculino,1253.2270345493646,7,Baixa
71,Feminino,2660.392467606778,4,Media
30,Masculino,1398.116413418654,7,Media
47,Feminino,1017.1840739357747,9,Media
76,Masculino,2932.936504228648,7,Media
35,Masculino,3260.265980737515,8,Media
75,Feminino,1568.6033597985108,0,Alta
49,Masculino,1752.4370246622448,0,Media
69,Feminino,1494.9543171752075,1,Media
64,Feminino,2612.372940388233,2,Media
73,Masculino,2730.5170983372327,3,Baixa
55,Feminino,2474.9565706075264,0,Media
75,Masculino,3652.6876244799137,5,Media
58,Feminino,3994.767607630569,9,Media
60,Masculino,1748.1645019393634,4,Media
72,Masculino,2394.302727761267,0,Baixa
36,Masculino,3138.18242935727,1,Media
30,Feminino,2761.896579786666,8,Baixa
19,Masculino,4058.32855270489,1,Media
66,Masculino,3157.496010101665,5,Media
18,Masculino,2341.8840789498463,9,Baixa
77,Feminino,4798.18767940354,7,Alta
66,Masculino,2166.551641570134,5,Media
60,Masculino,2722.3787523786186,5,Alta
51,Masculino,3765.527155694872,4,Baixa
60,Masculino,2062.5497904635517,0,Alta
24,Masculino,2309.3959521379743,3,Media
48,Feminino,3116.217358073457,9,Baixa
30,Feminino,3004.284518936542,2,Alta
34,Masculino,231.54515683056798,4,Media
66,Feminino,4128.289785212629,2,Media
64,Masculino,3247.8519145900646,1,Baixa
40,Feminino,2577.307664351848,6,Media
39,Masculino,2667.9774035635783,3,Media
30,Masculino,965.8428603756786,9,Media
24,Masculino,5020.214378930565,1,Media
60,Feminino,2616.5863590294352,6,Alta
27,Feminino,3339.907182897754,2,Media
33,Feminino,2154.968790552163,8,Media
43,Feminino,2367.0674531003324,4,Media
30,Feminino,3408.0329754119884,5,Media
45,Masculino,2673.4906154906803,6,Media
22,Masculino,1702.738632365764,8,Media
20,Feminino,3833.7591041740197,1,Media
37,Masculino,1637.6785105682698,1,Media
60,Feminino,2468.3145211960186,3,Media
77,Masculino,3920.714200221915,9,Alta
44,Feminino,2679.285567692697,4,Alta
41,Feminino,2221.338167226632,0,Alta
74,Feminino,2849.1613706906614,7,Baixa
28,Feminino,1224.7105309781425,1,Media
59,Feminino,3535.8445796278793,6,Baixa
72,Feminino,3493.64664782826,0,Media
64,Feminino,2759.46827493592,0,Media
55,Feminino,1529.6470326234994,2,Baixa
64,Feminino,561.245043211976,5,Media
76,Masculino,1108.6399671163358,2,Media
23,Masculino,3632.5241622048798,0,Alta
30,Masculino,2507.0694113934255,8,Baixa
52,Masculino,3869.540168785523,3,Alta
47,Masculino,2247.1227742818237,9,Baixa
74,Feminino,1922.6851381794818,4,Alta
25,Masculino,979.4572826697163,8,Baixa
18,Feminino,1679.3563653295582,0,Media
70,Masculino,2705.7242080157184,2,Media
31,Feminino,3284.430016109045,8,Baixa
77,Masculino,2775.124718037711,6,Baixa
48,Masculino,2510.168253888481,5,Media
51,Feminino,1965.0148456249108,5,Alta
48,Masculino,3383.3061887141102,9,Media
49,Feminino,1824.7616712650456,4,Media
65,Feminino,2321.149922333199,1,Media
33,Masculino,636.8020833498163,0,Media
78,Feminino,3219.091904959382,7,Media
45,Masculino,3016.532863541955,6,Alta
65,Masculino,2820.928640827609,6,Media
26,Masculino,1204.7175687434478,4,Media
73,Feminino,2636.9645735994,5,Media
43,Masculino,2318.4560876480728,0,Media
53,Feminino,1420.8812157513146,8,Media
73,Masculino,2806.681809989035,8,Baixa
45,Feminino,2605.755218378213,1,Alta
76,Masculino,2541.2517491225935,5,Media
41,Masculino,3146.0398478357,2,Baixa
32,Feminino,2777.673450042934,0,Alta
43,Masculino,2150.3250332381785,4,Media
29,Masculino,3899.991363348816,6,Media
22,Feminino,1930.43311789763,0,Media
24,Feminino,1184.389981966881,2,Media
39,Feminino,3522.901852288664,9,Alta
44,Feminino,1697.4424880904926,5,Media
72,Masculino,2862.8568363038344,6,Baixa
63,Feminino,1335.8413170609024,5,Media
64,Feminino,1999.6661413543893,3,Media
31,Masculino,2178.9869062014723,3,Media
76,Feminino,4306.727009619099,4,Media
40,Feminino,4070.4854921963242,4,Baixa
22,Masculino,1952.2395691208344,5,Alta
43,Feminino,3631.0052634021167,9,Media
40,Feminino,2723.2716138157384,6,Alta
30,Masculino,3621.254115646086,7,Alta
45,Masculino,1558.2301257191998,1,Media
64,Feminino,1286.831922914928,6,Alta
45,Feminino,2998.8093460351,1,Media
39,Feminino,3413.7236049970697,6,Baixa
35,Feminino,3635.2943660996816,7,Alta
19,Feminino,1342.5104965577611,1,Media
52,Masculino,2770.281236109742,8,Media
58,Masculino,2947.858845443684,3,Baixa
24,Masculino,1235.212274343803,4,Media
67,Masculino,1933.038537377404,0,Media
47,Feminino,3451.8065456344375,5,Baixa
50,Masculino,2914.7396661233342,9,Alta
70,Masculino,3190.0591888318886,8,Alta
27,Masculino,1377.9662879811997,3,Media
64,Feminino,1828.4930883009329,4,Baixa
71,Masculino,984.8515150218632,0,Media
44,Feminino,4454.417136612746,4,Media
55,Feminino,3993.144807495061,9,Baixa
36,Feminino,2012.1407823210259,2,Baixa
59,Feminino,2998.9097734253137,0,Baixa
35,Masculino,321.5717571814598,7,Media
60,Feminino,2274.9856452420663,1,Media
35,Feminino,3317.667165428422,8,Media
23,Masculino,2397.348370121708,0,Media
37,Masculino,2036.2125439621113,5,Media
63,Feminino,1454.0882655383853,0,Baixa
56,Masculino,2871.215028218416,3,Media
28,Masculino,1944.8865971545508,2,Media
18,Feminino,1125.1132896740783,1,Media
20,Feminino,1308.0847181515605,3,Media
56,Masculino,2812.287406016604,9,Media
74,Feminino,1135.3870802906172,4,Media
52,Masculino,3261.47192764593,7,Alta
